,birth_date,college,end_year,height,player id,player name,position,start_year,weight
1182,19771219,,2008,6-9,garbajo01,Jorge Garbajosa,F,2007,245
1183,19731017,Providence College,2001,6-9,garceru01,Ruben Garces,F,2001,245
1184,19800304,,2005,6-3,garcial01,Alex Garcia,G,2004,220
1185,19811231,University of Louisville,2015,6-7,garcifr01,Francisco Garcia,F-G,2006,195
1186,19440930,University of Colorado,1968,6-8,gardnch01,Chuck Gardner,F,1968,205
1187,19230918,DePauw University,1949,6-3,gardnea01,Earl Gardner,F,1949,195
1188,19490927,University of Utah,1976,6-5,gardnke01,Kenneth Gardner,F,1976,205
1189,19850208,University of Missouri,2009,6-5,gardnth01,Thomas Gardner,G,2008,225
1190,19250514,University of Utah,1952,6-5,gardnve01,Vern Gardner,F-C,1950,200
1191,19180613,St. John's University,1949,6-0,garfija01,Jack Garfinkel,G,1947,190
1192,19930517,George Washington University,2017,6-6,garinpa01,Patricio Garino,G-F,2017,210
1193,19571012,DePaul University,1980,6-4,garlaga01,Gary Garland,G,1980,180
1194,19641219,Missouri State University,1995,6-2,garlawi01,Winston Garland,G,1988,170
1195,19321029,University of Minnesota,1961,6-3,garmadi01,Dick Garmaker,G-F,1956,200
1196,19400617,University of Portland,1968,6-10,garnebi01,Bill Garner,C,1968,220
1197,19750202,University of Memphis,2001,5-10,garnech01,Chris Garner,G,1998,156
1198,19600422,University of Wyoming,1986,6-9,garnebi02,Bill Garnett,F,1983,225
1199,19760519,,2016,6-11,garneke01,Kevin Garnett,F-C,1996,240
1200,19750703,Santa Clara University,1999,6-2,garnema01,Marlon Garnett,G,1999,186
1201,19560711,Oral Roberts University,1984,6-7,garreca01,Calvin Garrett,F,1981,190
1202,19661127,Indiana University,2002,6-10,garrede01,Dean Garrett,C,1997,225
1203,19881103,Iowa State University,2014,6-4,garredi02,Diante Garrett,G,2013,190
1204,19470131,Southern Illinois University,1974,6-3,garredi01,Dick Garrett,G,1970,185
1205,19500716,Florida State University,1977,6-6,garrero01,Rowland Garrett,F,1973,210
1206,19660707,University of Rhode Island,1992,6-2,garrito01,Tom Garrick,G,1989,185
1207,19590606,Boston College,1984,6-8,garrijo01,John Garris,F,1984,205
1208,19740924,University of Illinois at Urbana-Champaign,2000,6-2,garriki01,Kiwane Garris,G,1998,183
1209,19760823,University of Notre Dame,2008,6-9,garripa01,Pat Garrity,F,1999,238
1210,19500205,Boston University,1974,6-7,garviji01,Jim Garvin,F,1974,200
1211,19850129,,2017,7-1,gasolma01,Marc Gasol,C,2009,255
1212,19800706,,2017,7-0,gasolpa01,Pau Gasol,F-C,2002,250
1213,19200412,Sam Houston State University,1950,6-0,gatesfr01,Frank Gates,G,1950,160
1214,19670903,Old Dominion University,2002,6-10,gatlich01,Chris Gatling,F-C,1992,220
1215,19640523,Old Dominion University,1996,6-8,gattike01,Kenny Gattison,F-C,1987,225
1216,19860817,University of Connecticut,2017,6-8,gayru01,Rudy Gay,F,2007,230
1217,19270511,Washington State University,1951,6-4,gaydaed01,Ed Gayda,G-F,1951,210
1218,19650724,Seton Hall University,1999,6-7,gazean01,Andrew Gaze,G,1994,205
1219,19920605,Syracuse University,2017,6-7,gbinimi01,Michael Gbinije,G,2017,200
1220,19730831,University of Arizona,1998,6-2,gearyre01,Reggie Geary,G,1997,187
1221,19870529,University of Alabama,2017,6-6,geeal01,Alonzo Gee,G,2010,225
1222,19690910,Georgia Institute of Technology,2002,7-0,geigema01,Matt Geiger,C,1993,243
1223,19830522,,2013,6-7,gelabmi01,Mickael Gelabale,F,2007,215
1224,19770829,Augsburg College,2010,6-8,georgde01,Devean George,G-F,2000,220
1225,19281113,La Salle University,1961,6-2,georgja01,Jack George,G,1954,190
1226,19900502,"California State University, Fresno",2017,6-9,georgpa01,Paul George,F,2011,220
1227,19680529,University of Connecticut,1995,6-5,georgta01,Tate George,G,1991,190
1228,19940328,Georgia Institute of Technology,2017,6-5,georgma01,Marcus Georges-Hunt,G,2017,216
1229,19530727,University of Virginia,1981,6-8,gerargu01,Gus Gerard,F-G,1975,200
1230,19630328,University of Texas at San Antonio,1991,6-8,gervide01,Derrick Gervin,F,1990,200
1231,19520427,Eastern Michigan University,1986,6-7,gervige01,George Gervin,G-F,1973,180
1232,19200814,Temple University,1947,6-4,getchgo01,Gorham Getchell,C,1947,205
1233,19500610,University of the Pacific,1980,6-10,gianejo01,John Gianelli,C-F,1973,220
1234,19481220,University of Texas at El Paso,1976,6-5,gibbsdi01,Dick Gibbs,F-G,1972,210
1235,19860227,University of Texas at Austin,2013,6-2,gibsoda01,Daniel Gibson,G,2007,190
1236,19230825,Western Kentucky University,1950,5-11,gibsode01,Dee Gibson,F-G,1950,175
1237,19211205,Creighton University,1950,6-5,gibsoho01,Hoot Gibson,F-C,1950,198
1238,19871108,New Mexico State University,2017,6-2,gibsojo01,Jonathan Gibson,G,2017,185
1239,19401230,Western Carolina University,1964,6-3,gibsome01,Mel Gibson,G,1964,180
1240,19601027,University of South Carolina Upstate,1986,6-10,gibsomi01,Mike Gibson,F,1984,205
1241,19850624,University of Southern California,2017,6-9,gibsota01,Taj Gibson,F,2010,225
1242,19850213,University of New Mexico,2010,6-5,giddejr01,J.R. Giddens,G,2009,215
1243,19850124,Northwestern State University,2010,6-9,gildetr01,Trey Gilder,F,2010,185
1244,19780816,Weber State University,2009,6-0,gilled01,Eddie Gill,G,2001,190
1245,19680525,University of Illinois at Urbana-Champaign,2005,6-5,gillke01,Kendall Gill,G,1991,195
1246,19650919,Georgetown University,1989,7-0,gillebe01,Ben Gillery,C,1989,235
1247,19471001,Montana State University,1970,6-6,gilleja01,Jack Gillespie,F,1970,215
1248,,Saint Mary's College of California,1947,6-2,gillege01,Gene Gillette,F,1947,205
1249,19640528,"University of Nevada, Las Vegas",2000,6-9,gilliar01,Armen Gilliam,F-C,1988,230
1250,19460505,Purdue University,1977,6-3,gillihe01,Herm Gilliam,G-F,1970,190
1251,19490921,Jacksonville University,1988,7-2,gilmoar01,Artis Gilmore,C,1972,240
1252,19470227,Fort Valley State University,1971,6-6,gilmowa01,Walt Gilmore,F,1971,225
1253,19220813,University of Washington,1951,6-4,gilmuch01,Chuck Gilmur,F-C,1947,225
1254,19770728,,2017,6-6,ginobma01,Manu Ginobili,G,2003,205
1255,19770620,,2008,6-6,giricgo01,Gordan Giricek,G-F,2003,210
1256,19560921,University of Kentucky,1980,6-5,givenja01,Jack Givens,F-G,1979,205
1257,19860726,Alabama A&M University,2012,6-11,gladnmi01,Mickell Gladness,C,2012,220
1258,19180607,University of North Carolina,1949,6-6,glamage01,George Glamack,C-F,1949,225
1259,19671112,University of Mississippi,1996,6-5,glassge01,Gerald Glass,G-F,1991,221
1260,19550910,Southern Illinois University,1987,6-2,glennmi01,Mike Glenn,G,1978,175
1261,19271110,Loyola Marymount University,1950,6-7,glickno01,Normie Glick,F,1950,190
1262,19600110,,1986,6-8,gloucge01,Georgi Glouchkov,F,1986,235
1263,19471101,Western Kentucky University,1972,6-8,glovecl01,Clarence Glover,F,1972,210
1264,19781022,Georgia Institute of Technology,2005,6-5,glovedi01,Dion Glover,G,2000,228
1265,19810821,,2007,7-1,glynian01,Andreas Glyniadakis,C,2007,280
1266,19590803,Duke University,1994,6-11,gminsmi01,Mike Gminski,C,1981,250
1267,19920626,,2017,7-1,goberru01,Rudy Gobert,C,2014,245
1268,19670614,University of Evansville,1992,6-10,godfrda01,Dan Godfread,C,1991,250
1269,19330113,La Salle University,1966,6-6,golato01,Tom Gola,G-F,1956,205
1270,19130906,George Washington University,1947,6-1,goldfbe01,Ben Goldfaden,F,1947,185
1271,19710906,University of Houston,2006,6-1,goldwan01,Anthony Goldwire,G,1996,182
1272,19820901,Providence College,2014,6-7,gomesry01,Ryan Gomes,F,2006,250
1273,19550830,"University of Nevada, Las Vegas",1983,6-6,gondrgl01,Glen Gondrezick,F-G,1978,218
1274,19630119,Pepperdine University,1989,6-5,gondrgr01,Grant Gondrezick,G,1987,205
1275,19810924,University of Kansas,2016,6-10,goodedr01,Drew Gooden,F,2003,250
1276,19430423,"University of California, Los Angeles",1979,6-1,goodrga01,Gail Goodrich,G,1966,170
1277,19760318,Princeton University,2002,6-10,goodrst01,Steve Goodrich,F,2001,220
1278,19940817,University of Kentucky,2017,6-5,goodwar01,Archie Goodwin,G,2014,200
1279,19201222,,1948,6-2,goodwpo01,Pop Goodwin,F-C,1947,203
1280,19950916,University of Arizona,2017,6-9,gordoaa01,Aaron Gordon,F,2015,220
1281,19830404,University of Connecticut,2015,6-3,gordobe01,Ben Gordon,G,2005,200
1282,19900712,University of New Mexico,2015,6-9,gordodr01,Drew Gordon,F,2015,245
1283,19881225,Indiana University,2017,6-4,gordoer01,Eric Gordon,G,2009,215
1284,19620624,University of Louisville,1988,6-3,gordola01,Lancaster Gordon,G,1985,185
1285,19270408,University of Notre Dame,1950,6-3,gordopa01,Paul Gordon,F,1950,185
1286,19840217,,2017,6-11,gortama01,Marcin Gortat,C-F,2008,240
1287,19201128,,1948,5-11,gottlle01,Leo Gottlieb,G,1947,180
1288,19881207,College of Charleston,2016,6-3,goudean01,Andrew Goudelock,G,2012,200
1289,19420102,Saint Mary of the Plains College,1976,6-10,govange01,Gerald Govan,F-C,1968,220
1290,19280417,DePaul University,1954,5-11,govedba01,Bato Govedarica,G,1954,185
1291,19300115,,1962,6-7,grabojo01,Joe Graboski,F-C,1949,195
1292,19670820,University of Oklahoma,1994,6-1,graceri01,Ricky Grace,G,1994,180
1293,19440607,Gannon University,1968,6-2,grahaca01,Calvin Graham,G,1968,195
1294,19701126,Indiana University,1998,6-4,grahagr01,Greg Graham,G,1994,174
1295,19820611,Oklahoma State University,2011,6-7,grahajo01,Joey Graham,F,2006,225
1296,19450223,New York University,1969,6-1,grahama01,Mal Graham,G,1968,185
1297,19650505,Auburn University at Montgomery,1989,6-8,grahaor01,Orlando Graham,F,1989,220
1298,19671128,Ohio University,1994,6-6,grahapa01,Paul Graham,F-G,1992,200
1299,19820611,Oklahoma State University,2011,6-6,grahast01,Stephen Graham,G,2006,215
1300,19931029,Virginia Commonwealth University,2017,6-6,grahatr01,Treveon Graham,G,2017,220
1301,19601004,University of South Florida,1991,7-0,grandji01,Jim Grandholm,F-C,1991,235
1302,19640709,University of New Orleans,1996,6-6,grandro01,Ron Grandison,F,1989,215
1303,19830420,University of New Mexico,2015,6-9,grangda01,Danny Granger,F,2006,222
1304,19611027,Villanova University,1987,6-3,grangst01,Stewart Granger,G,1984,190
1305,19720305,Xavier University,2006,6-9,grantbr01,Brian Grant,F,1995,254
1306,19270520,University of Minnesota,1951,6-3,grantbu01,Bud Grant,F,1950,195
1307,19650421,University of Michigan,2001,6-3,grantga01,Gary Grant,G,1989,185
1308,19660829,Trenton State University,1996,5-7,grantgr01,Greg Grant,G,1990,140
1309,19650704,University of Oklahoma,1999,6-8,grantha01,Harvey Grant,F,1989,195
1310,19650704,Clemson University,2004,6-10,grantho01,Horace Grant,F-C,1988,215
1311,19940312,Syracuse University,2017,6-8,grantje01,Jerami Grant,F,2015,210
1312,19921009,University of Notre Dame,2017,6-4,grantje02,Jerian Grant,G,2016,195
1313,19670807,University of Utah,1994,6-9,grantjo01,Josh Grant,F,1994,223
1314,19740106,University of Wisconsin,2004,7-0,grantpa01,Paul Grant,C,1999,245
1315,19500101,Kentucky State University,1976,6-7,granttr01,Travis Grant,F,1973,215
1316,19230827,Ohio State University,1950,6-2,gratedo01,Don Grate,F-G,1950,185
1317,19620105,Yale University,1985,6-3,gravebu01,Butch Graves,G,1985,200
1318,19841207,University of Pittsburgh,2014,7-0,grayaa01,Aaron Gray,C,2008,270
1319,19720531,Clemson University,2000,6-7,grayde01,Devin Gray,F,1997,240
1320,19750927,University of California,1999,6-3,grayed01,Ed Gray,G,1998,210
1321,19691213,"University of Nevada, Las Vegas",1997,6-7,grayev01,Evric Gray,F,1997,235
1322,19450223,Oklahoma City University,1968,6-1,grayga01,Gary Gray,G,1968,185
1323,19511219,"California State University, Long Beach",1977,6-8,grayle01,Leonard Gray,F,1975,240
1324,19630527,"University of California, Los Angeles",1991,7-0,grayst01,Stuart Gray,C-F,1985,235
1325,19670708,University of Memphis,1989,6-6,graysy01,Sylvester Gray,F,1989,230
1326,19220320,Harvard University,1948,6-1,graywy01,Wyndol Gray,G-F,1947,175
1327,19651217,Iowa State University,1998,6-5,grayeje01,Jeff Grayer,F-G,1989,200
1328,19470915,Rutgers University,1972,6-7,greacbo01,Bob Greacen,F,1970,206
1329,19631004,Oregon State University,2001,6-9,greenac01,A.C. Green,F-C,1986,220
1330,19870622,University of North Carolina,2017,6-6,greenda02,Danny Green,G-F,2010,215
1331,19821025,Hampton University,2006,6-7,greende01,Devin Green,G,2006,210
1332,19900304,Michigan State University,2017,6-7,greendr01,Draymond Green,F,2013,230
1333,19910509,Virginia Polytechnic Institute and State University,2016,6-4,greener01,Erick Green,G,2015,185
1334,19860126,,2017,6-7,greenge01,Gerald Green,G-F,2006,205
1335,19900621,University of Alabama,2017,6-9,greenja01,JaMychal Green,F,2015,227
1336,19860828,Georgetown University,2017,6-9,greenje02,Jeff Green,F,2008,235
1337,19331208,Michigan State University,1973,6-5,greenjo01,Johnny Green,F-C,1960,200
1338,19590919,University of Texas-Pan American,1986,6-8,greenke01,Ken Green,F,1986,215
1339,19641011,Wake Forest University,1987,6-6,greenke02,Kenny Green,F,1986,210
1340,19470322,Morehead State University,1975,6-7,greenla01,Lamar Green,F-C,1970,210
1341,19700307,University of Georgia,1999,6-1,greenli01,Litterial Green,G,1993,185
1342,19461113,Long Island University,1973,6-7,greenlu01,Luther Green,F,1970,190
1343,19510806,Louisiana Tech University,1980,6-10,greenmi01,Mike Green,C-F,1974,200
1344,19540818,University of Michigan,1992,6-0,greenri01,Rickey Green,G,1978,170
1345,19700202,Iona College,1994,6-5,greense01,Sean Green,G-F,1992,210
1346,19330820,Duquesne University,1966,6-2,greensi01,Si Green,G-F,1957,185
1347,19610104,"University of Nevada, Las Vegas",1993,6-9,greensi02,Sidney Green,F-C,1984,220
1348,19531004,Indiana University,1979,6-7,greenst01,Steve Green,F,1976,220
1349,19861128,University of Florida,2008,6-0,greenta01,Taurean Green,G,2008,177
1350,19560408,Southern University and A&M College,1979,6-2,greento01,Tommie Green,G,1979,185
1351,19810728,University of Detroit Mercy,2015,6-4,greenwi01,Willie Green,G,2004,200
1352,19880221,Syracuse University,2012,6-11,greendo01,Donte Greene,F,2009,226
1353,19820204,University of Louisiana at Lafayette,2011,6-4,greenor01,Orien Greene,G,2006,208
1354,19411122,University of Maryland,1965,6-5,greenje01,Jerry Greenspan,F,1964,195
1355,19570527,"University of California, Los Angeles",1991,6-9,greenda01,Dave Greenwood,F-C,1980,222
1356,19360626,Marshall University,1973,6-2,greerha01,Hal Greer,G-F,1959,175
1357,19791023,Temple University,2007,6-2,greerly01,Lynn Greer,G,2007,175
1358,19450813,University of South Carolina,1974,6-7,gregoga01,Gary Gregor,F-C,1969,225
1359,19581226,University of Wisconsin,1988,6-8,gregocl01,Claude Gregory,F,1986,205
1360,19610428,University of Oregon,1983,6-7,greigjo01,John Greig,F,1983,215
1361,19300622,La Salle University,1954,6-5,grekino01,Norm Grekin,F,1954,180
1362,19530512,University of Kentucky,1985,6-5,greveke01,Kevin Grevey,G-F,1976,210
1363,19470826,California Western Uiversity,1970,6-8,greyde01,Dennis Grey,C-F,1969,215
1364,19740704,Seton Hall University,2008,6-5,griffad01,Adrian Griffin,G-F,2000,217
1365,19890316,University of Oklahoma,2017,6-10,griffbl01,Blake Griffin,F,2011,251
1366,19820530,Seton Hall University,2007,6-10,griffed01,Eddie Griffin,F-C,2002,220
1367,19520906,Idaho State University,1978,6-7,griffgr01,Greg Griffin,F,1978,190
1368,19540120,Western Michigan University,1983,6-9,griffpa01,Paul Griffin,F-C,1977,205
1369,19860418,University of Oklahoma,2010,6-7,griffta01,Taylor Griffin,F,2010,238
1370,19580616,University of Louisville,1991,6-4,griffda01,Darrell Griffith,G,1981,190
1371,19280815,University of Dayton,1955,6-5,grigsch01,Chuck Grigsby,G,1955,190
1372,19740803,University of Missouri,1998,6-9,grimmde01,Derek Grimm,F,1998,230
1373,19190924,Brown University,1947,6-1,grimswo01,Woody Grimshaw,G,1947,185
1374,19301104,Duke University,1953,5-11,groatdi01,Dick Groat,G,1953,180
1375,19530803,"California State University, Long Beach",1983,6-6,grossbo01,Bob Gross,F-G,1976,200
1376,19470907,University of Louisville,1972,6-9,grossmi01,Mike Grosso,C,1972,230
1377,19401228,Loyola Marymount University,1965,6-4,groteje01,Jerry Grote,G,1965,215
1378,19261007,University of Kentucky,1951,6-7,grozaal01,Alex Groza,C,1950,218
1379,19470726,University of North Carolina,1970,6-4,grubadi01,Dick Grubar,G,1970,184
1380,19790415,North Carolina State University,2006,6-3,grundan01,Anthony Grundy,G,2006,180
1381,19550424,University of Tennessee,1986,6-6,grunfer01,Ernie Grunfeld,G-F,1978,210
1382,19370913,George Washington University,1963,6-5,guarige01,Gene Guarilia,F,1960,220
1383,19581030,University of Washington,1989,7-2,gudmupe01,Petur Gudmundsson,C,1982,260
1384,19320529,Iona College,1970,6-4,gueriri01,Richie Guerin,G,1957,195
1385,19691219,North Carolina State University,2005,6-10,guglito01,Tom Gugliotta,F,1993,240
1386,19681028,,1995,6-10,guibean01,Andres Guibert,F-C,1994,225
1387,19690818,University of Minnesota Duluth,1994,6-10,guidija01,Jay Guidinger,C,1993,255
1388,19230205,Boston College,1949,6-4,gunthco01,Coulby Gunther,F,1947,190
1389,19370722,University of Iowa,1963,6-7,gunthda01,Dave Gunther,F,1963,190
1390,19250807,Saint Joseph's University,1950,6-5,guokaal01,Al Guokas,F-G,1950,200
1391,19151111,Saint Joseph's University,1947,6-3,guokama01,Matt Guokas,F,1947,195
1392,19440225,Saint Joseph's University,1976,6-5,guokama02,Matt Guokas,G-F,1967,175
1393,19881227,University of California,2016,6-3,gutiejo01,Jorge Gutierrez,G,2014,191
1394,19780212,Indiana University,2003,6-1,guytoaj01,A.J. Guyton,G,2001,180
1395,19130904,University of Pittsburgh,1947,6-1,fabeljo01,Joe Fabel,F-G,1947,190
1396,19430428,Brigham Young University,1970,6-8,faircjo01,John Fairchild,F,1966,205
1397,19240403,City College of New York,1949,6-1,farbmph01,Phil Farbman,F,1949,185
1398,19891119,Morehead State University,2017,6-8,farieke01,Kenneth Faried,F,2012,228
1399,19320413,Indiana University,1959,6-4,farledi01,Dick Farley,G-F,1955,190
1400,19861130,"University of California, Los Angeles",2017,6-2,farmajo01,Jordan Farmar,G,2007,180
1401,19811007,University of Southern California,2009,6-5,farmede01,Desmon Farmer,G,2007,220
1402,19640923,University of Alabama,1994,6-4,farmeji01,Jim Farmer,G,1988,190
1403,19360926,University of San Francisco,1966,6-7,farmemi01,Mike Farmer,F,1959,210
1404,19700103,University of Nebraska,2000,6-9,farmeto01,Tony Farmer,F,1998,244
1405,19210902,University of Notre Dame,1947,6-5,faughbo01,Bob Faught,F,1947,185
1406,19880505,,2014,6-11,favervi01,Vitor Faverani,C,2014,260
1407,19910715,Georgia Institute of Technology,2017,6-10,favorde01,Derrick Favors,F-C,2011,265
1408,19850617,"University of Nevada, Reno",2008,6-11,fazekni01,Nick Fazekas,F,2008,235
1409,19401210,Florida State University,1963,6-6,fedorda01,Dave Fedor,F,1963,190
1410,19200102,Santa Clara University,1950,6-3,feeribo01,Bob Feerick,F-G,1947,190
1411,19540519,Vanderbilt University,1977,6-4,feherbu01,Butch Feher,G,1977,185
1412,19740703,Michigan State University,2001,6-9,feickja01,Jamie Feick,C,1997,255
1413,19310806,DePaul University,1956,6-3,feierro01,Ron Feiereisel,G,1956,185
1414,19290702,University of Kentucky,1953,6-1,feigege01,George Feigenbaum,G,1950,185
1415,19620608,University of Texas at El Paso,1992,6-11,feitlda01,Dave Feitl,C,1987,235
1416,19950329,Oakland University,2017,5-9,feldeka01,Kay Felder,G,2017,176
1417,19920707,,2017,6-10,feliccr01,Cristiano Felicio,F-C,2016,275
1418,19900817,Arizona State University,2014,6-6,felixca01,Carrick Felix,G,2014,201
1419,19811004,"California State University, Fresno",2006,6-9,felixno01,Noel Felix,F,2006,225
1420,19301210,Long Island University,1962,6-11,felixra01,Ray Felix,C,1954,220
1421,19840626,University of North Carolina,2017,6-1,feltora01,Raymond Felton,G,2006,205
1422,19290612,Northwestern University,1953,6-0,fendlja01,Jake Fendley,G,1952,180
1423,19220208,Manhattan College,1947,6-3,fenlewa01,Warren Fenley,F,1947,190
1424,19770722,University of Detroit Mercy,2004,6-7,fergude01,Desmond Ferguson,G-F,2004,203
1425,19850404,,2012,6-6,fernaru01,Rudy Fernandez,G,2009,185
1426,19531101,University of San Francisco,1984,6-10,fernser01,Eric Fernsten,C-F,1976,205
1427,19330706,Michigan State University,1963,6-4,ferraal01,Al Ferrari,G-F,1956,190
1428,19640524,University of Houston,1989,7-1,ferrero01,Rolando Ferreira,C,1989,240
1429,19650228,Georgia Institute of Technology,1999,6-7,ferredu01,Duane Ferrell,F-G,1989,209
1430,19930509,Indiana University,2017,6-0,ferreyo01,Yogi Ferrell,G,2017,180
1431,19250729,University of Utah,1951,6-2,ferriar01,Arnie Ferrin,F-G,1949,180
1432,19370531,Saint Louis University,1969,6-8,ferrybo01,Bob Ferry,C-F,1960,230
1433,19661017,Duke University,2003,6-10,ferryda01,Danny Ferry,F,1991,230
1434,19861224,,2012,7-1,fesenky01,Kyrylo Fesenko,C,2008,288
1435,19491020,La Salle University,1972,6-3,fieldbo01,Bobby Fields,G,1972,175
1436,19620209,"University of California, Los Angeles",1988,6-5,fieldke01,Kenny Fields,F-G,1985,220
1437,19880627,Stanford University,2015,6-7,fieldla01,Landry Fields,F,2011,210
1438,19440205,Tennessee Technological University,1968,6-5,filipro01,Ron Filipek,F,1968,205
1439,19470307,Cheyney University of Pennsylvania,1972,7-1,fillmgr01,Greg Fillmore,C,1971,240
1440,19510216,University of Memphis,1975,6-2,finchla01,Larry Finch,G,1974,185
1441,19420420,University of Dayton,1975,7-0,finkeha01,Hank Finkel,C,1967,240
1442,19730306,University of Wisconsin,2010,6-7,finlemi01,Michael Finley,G-F,1996,215
1443,19280529,St. John's University,1955,6-1,finnda01,Danny Finn,G,1953,185
1444,19930504,University of Florida,2017,6-8,finnedo01,Dorian Finney-Smith,F,2017,220
1445,19691118,University of North Carolina at Wilmington,1997,6-11,fishma01,Matt Fish,C,1995,235
1446,19740809,University of Arkansas at Little Rock,2014,6-1,fishede01,Derek Fisher,G,1997,200
1447,19481027,Colorado State University,1972,6-5,fisheri01,Richard Fisher,F,1972,215
1448,19820812,University of Kentucky,2006,6-3,fitchge01,Gerald Fitch,G,2006,188
1449,19230314,Seton Hall University,1949,6-5,fitzgbo01,Bob Fitzgerald,F-C,1947,190
1450,19201118,Fordham University,1948,6-2,fitzgdi01,Dick Fitzgerald,F,1947,175
1451,19780810,Iowa State University,2006,6-9,fizerma01,Marcus Fizer,F,2001,262
1452,19220214,New York University,1953,6-2,fleisje01,Jerry Fleishman,G-F,1947,190
1453,19540405,University of Arizona,1978,6-7,flemial01,Al Fleming,F,1978,215
1454,19330725,Niagara University,1960,6-3,flemied01,Ed Fleming,G-F,1956,189
1455,19620204,University of Georgia,1996,6-5,flemive01,Vern Fleming,G,1985,185
1456,19810411,Manhattan College,2005,6-2,florelu01,Luis Flores,G,2005,200
1457,19570613,University of Notre Dame,1983,6-8,flowebr01,Bruce Flowers,F,1983,225
1458,19600306,Georgetown University,1995,6-3,floydsl01,Sleepy Floyd,G,1983,170
1459,19890206,Syracuse University,2012,6-0,flynnjo01,Jonny Flynn,G,2010,185
1460,19530731,University of Kentucky,1978,6-2,flynnmi01,Mike Flynn,G,1976,180
1461,19530319,Canisius College,1976,6-5,foglela01,Larry Fogle,G,1976,205
1462,19390419,College of the Holy Cross,1963,6-3,foleyja01,Jack Foley,F,1963,170
1463,19750416,Washington State University,2002,6-4,fontais01,Isaac Fontaine,G,2002,210
1464,19481101,University of Maryland Eastern Shore,1971,6-4,fontale01,Levi Fontaine,G,1971,190
1465,19870714,Cornell University,2012,7-0,footeje01,Jeff Foote,C,2012,265
1466,19930723,Michigan State University,2017,6-3,forbebr01,Bryn Forbes,G,2017,190
1467,19850225,University of Massachusetts Amherst,2012,6-7,forbega01,Gary Forbes,F,2011,220
1468,19711031,Mississippi Valley State University,1995,6-1,fordal01,Alphonso Ford,G,1994,190
1469,19810529,University of Houston,2004,6-9,fordal02,Alton Ford,F,2002,275
1470,19500126,Purdue University,1973,6-7,fordbo01,Bob Ford,F,1973,228
1471,19490111,Villanova University,1982,6-5,fordch01,Chris Ford,G-F,1973,190
1472,19521231,"University of California, Santa Barbara",1982,6-9,forddo01,Don Ford,F,1976,215
1473,19460429,University of Maryland Eastern Shore,1972,6-3,fordja01,Jake Ford,G,1971,180
1474,19560209,University of North Carolina,1985,6-2,fordph01,Phil Ford,G,1979,175
1475,19820109,Clemson University,2006,6-9,fordsh02,Sharrod Ford,F,2006,225
1476,19720826,University of Illinois at Chicago,1996,6-7,fordsh01,Sherell Ford,F,1996,210
1477,19830324,University of Texas at Austin,2012,6-0,fordtj01,T.J. Ford,G,2004,165
1478,19260117,New York University,1949,5-10,formado01,Donnie Forman,G,1949,175
1479,19540708,Grand Canyon University,1979,6-10,forreba01,Bayard Forrest,C,1978,235
1480,19810323,University of North Carolina,2003,6-4,fortejo01,Joseph Forte,G,2002,194
1481,19880523,University of Arkansas,2012,5-11,fortsco01,Courtney Fortson,G,2012,185
1482,19760327,University of Cincinnati,2007,6-7,fortsda01,Danny Fortson,F,1998,260
1483,19460318,Miami University,1977,6-5,fostefr01,Fred Foster,F,1969,210
1484,19681003,University of Texas at El Paso,2003,6-11,fostegr01,Greg Foster,F-C,1991,240
1485,19770116,Texas State University,2012,6-11,fosteje01,Jeff Foster,F-C,2000,236
1486,19511216,University of Connecticut,1976,6-1,fosteja01,Jimmy Foster,G,1975,175
1487,19601010,"University of California, Los Angeles",1986,6-1,fostero01,Rod Foster,G,1984,160
1488,19810401,,2002,6-10,fotsian01,Antonis Fotsis,F,2002,219
1489,19921029,,2017,6-7,fournev01,Evan Fournier,G-F,2013,205
1490,19280624,La Salle University,1962,6-9,foustla01,Larry Foust,C-F,1951,215
1491,19400211,Saint Francis University,1970,6-0,fowleca01,Calvin Fowler,G,1970,175
1492,19270620,University of Missouri,1952,6-8,fowleje01,Jerry Fowler,C,1952,230
1493,19760411,"California State University, Fresno",2005,6-8,fowlktr01,Tremaine Fowlkes,F,2002,220
1494,19490829,Jacksonville University,1973,6-2,foxha01,Harold Fox,G,1973,175
1495,19430407,University of South Carolina,1977,6-10,foxji01,Jim Fox,C-F,1968,230
1496,19690724,University of North Carolina,2004,6-7,foxri01,Rick Fox,F-G,1992,230
1497,19830924,Villanova University,2017,6-4,foyera01,Randy Foye,G,2007,213
1498,19750309,Colgate University,2009,6-10,foylead01,Adonal Foyle,C,1998,250
1499,19770814,Gonzaga University,2008,6-5,frahmri01,Richie Frahm,G,2004,210
1500,19770221,University of Maryland,2008,6-3,francst01,Steve Francis,G,2000,195
1501,19650426,Western Kentucky University,1994,6-10,frankte01,Tellis Frank,F-C,1988,225
1502,19131103,Brooklyn College,1947,6-0,frankna01,Nat Frankel,F-G,1947,195
1503,19910721,San Diego State University,2015,6-5,frankja01,Jamaal Franklin,G,2014,191
1504,19491019,Purdue University,1976,6-7,frankwi01,William Franklin,F,1973,220
1505,19451020,University of Kansas,1973,6-7,franzro01,Ronald Franz,F,1968,205
1506,19901101,Pennsylvania State University,2017,6-1,fraziti01,Tim Frazier,G,2015,170
1507,19450329,Southern Illinois University,1980,6-4,fraziwa01,Walt Frazier,G,1968,200
